pl_name,hostname,default_flag,discoverymethod,disc_year,soltype,pl_orbper,pl_rade,sy_refname,rastr,ra,decstr,dec,sy_dist
TOI-2260 b,TOI-2260,1,Transit,2022,Published Confirmed,0.35247280,1.620,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h30m40.08s,247.6669998,+49d02m48.44s,49.0467891,101.2510000
TOI-2266 b,TOI-2266,1,Transit,2024,Published Confirmed,2.32631800,1.540,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h21m07.21s,245.2800398,+31d34m37.35s,31.5770413,51.6004000
TOI-2285 b,TOI-2285,1,Transit,2021,Published Confirmed,27.26955000,1.740,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h10m15.18s,332.5632644,+58d42m21.94s,58.7060934,42.4090000
TOI-2337 b,TOI-2337,1,Transit,2022,Published Confirmed,2.99432000,10.088,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m28.77s,290.6198948,+60d51m14.05s,60.8539035,536.0460000
TOI-2338 b,TOI-2338,1,Transit,2023,Published Confirmed,22.65398000,11.209,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h25m22.70s,81.3445824,-34d40m05.70s,-34.6682491,313.9960000
TOI-2364 b,TOI-2364,1,Transit,2023,Published Confirmed,4.01975170,8.608,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h56m31.21s,89.1300265,-05d00m43.31s,-5.0120298,219.6140000
TOI-2368 b,TOI-2368,1,Transit,2024,Published Confirmed,5.17500730,10.839,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h59m49.83s,134.9576234,-48d29m18.57s,-48.4884929,210.9150000
TOI-237 b,TOI-237,1,Transit,2020,Published Confirmed,5.43609800,1.440,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h32m58.45s,353.2435381,-29d24m59.35s,-29.4164870,38.0749000
TOI-2373 b,TOI-2373,1,Transit,2023,Published Confirmed,13.33668000,10.424,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h06m44.69s,61.6862197,-16d45m20.72s,-16.7557546,508.6860000
TOI-2374 b,TOI-2374,1,Transit,2024,Published Confirmed,4.31361000,6.810,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h17m59.58s,319.4982407,-22d02m59.36s,-22.0498228,134.6550000
TOI-2379 b,TOI-2379,1,Transit,2024,Published Confirmed,5.46938270,11.725,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h52m22.09s,358.0920465,-53d02m35.36s,-53.0431560,211.2470000
TOI-238 b,TOI-238,1,Transit,2024,Published Confirmed,1.27311400,1.612,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h16m55.46s,349.2310814,-18d36m23.93s,-18.6066463,80.5407000
TOI-238 c,TOI-238,1,Radial Velocity,2024,Published Confirmed,8.46565100,2.180,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h16m55.46s,349.2310814,-18d36m23.93s,-18.6066463,80.5407000
TOI-2384 b,TOI-2384,1,Transit,2024,Published Confirmed,2.13570304,11.489,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h24m37.48s,36.1561463,-65d00m00.70s,-65.0001957,191.5100000
TOI-2406 b,TOI-2406,1,Transit,2021,Published Confirmed,3.07668910,2.860,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h35m13.45s,8.8060544,-03d22m19.50s,-3.3720833,55.4190000
TOI-2411 b,TOI-2411,1,Transit,2022,Published Confirmed,0.78269420,1.680,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h23m41.39s,20.9224567,-08d42m06.46s,-8.7017944,59.5362000
TOI-2416 b,TOI-2416,1,Transit,2023,Published Confirmed,8.27547900,9.864,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h49m21.35s,57.3389409,-60d47m13.87s,-60.7871861,557.7330000
TOI-2421 b,TOI-2421,1,Transit,2022,Published Confirmed,4.34740320,10.368,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h12m36.96s,33.1540208,-35d23m27.31s,-35.3909182,327.9270000
TOI-2427 b,TOI-2427,1,Transit,2022,Published Confirmed,1.30600110,1.800,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h29m10.02s,52.2917315,-31d21m46.32s,-31.3628665,28.5147000
TOI-244 b,TOI-244,1,Transit,2023,Published Confirmed,7.39722500,1.520,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h42m16.74s,10.5697537,-36d43m04.71s,-36.7179743,22.0337000
TOI-2443 b,TOI-2443,1,Transit,2023,Published Confirmed,15.66949400,2.773,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h40m43.17s,40.1798608,+01d11m58.83s,1.1996757,23.9258000
TOI-2445 b,TOI-2445,1,Transit,2022,Published Confirmed,0.37112810,1.250,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h53m15.88s,43.3161555,+00d03m08.41s,0.0523366,48.5820000
TOI-2447 b,TOI-2447,1,Transit,2024,Published Confirmed,69.33684000,9.606,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h43m59.42s,70.9975864,-31d54m23.89s,-31.9066369,148.9870000
TOI-2459 b,TOI-2459,1,Transit,2023,Published Confirmed,19.10471800,2.953,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h28m34.40s,82.1433321,-39d22m22.96s,-39.3730456,36.6113000
TOI-2497 b,TOI-2497,1,Transit,2023,Published Confirmed,10.65566900,11.142,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h00m15.02s,90.0625878,+11d53m02.61s,11.8840577,285.2890000
TOI-2498 b,TOI-2498,1,Transit,2023,Published Confirmed,3.73825200,6.060,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h21m39.89s,95.4162204,+11d15m05.93s,11.2516477,275.2650000
TOI-251 b,TOI-251,1,Transit,2021,Published Confirmed,4.93777000,2.740,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h32m14.90s,353.0620655,-37d15m21.11s,-37.2558629,99.5230000
TOI-2524 b,TOI-2524,1,Transit,2023,Published Confirmed,7.18585000,11.209,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h43m32.84s,160.8868435,-01d54m45.71s,-1.9126984,438.8420000
TOI-2525 b,TOI-2525,1,Transit,2023,Published Confirmed,23.28560000,8.676,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m24.23s,86.8509737,-60d31m16.71s,-60.5213081,395.3980000
TOI-2525 c,TOI-2525,1,Transit,2023,Published Confirmed,49.25190000,10.133,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m24.23s,86.8509737,-60d31m16.71s,-60.5213081,395.3980000
TOI-2529 b,TOI-2529,1,Transit,2024,Published Confirmed,64.59490000,11.545,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h55m58.69s,118.9945352,-52d21m17.40s,-52.3548332,296.2710000
TOI-2545 b,TOI-2545,1,Transit,2022,Published Confirmed,7.99403700,2.750,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h02m10.99s,135.5458029,-03d25m14.95s,-3.4208194,107.1180000
TOI-2567 b,TOI-2567,1,Transit,2022,Published Confirmed,5.98394400,10.929,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m51.76s,288.4656683,+66d20m52.58s,66.3479375,504.7750000
TOI-257 b,TOI-257,1,Transit,2021,Published Confirmed,18.38818000,7.163,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h10m04.14s,47.5172608,-50d49m56.15s,-50.8322632,76.9028000
TOI-2570 b,TOI-2570,1,Transit,2022,Published Confirmed,2.98876150,13.641,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h48m45.13s,87.1880397,+32d05m02.56s,32.0840435,361.8570000
TOI-2583 A b,TOI-2583 A,1,Transit,2023,Published Confirmed,4.52072650,14.460,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h09m04.09s,272.2670293,+45d20m12.84s,45.3368996,566.1890000
TOI-2587 A b,TOI-2587 A,1,Transit,2023,Published Confirmed,5.45664000,12.072,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h43m43.61s,115.9317105,-01d04m24.00s,-1.0733330,373.6750000
TOI-2589 b,TOI-2589,1,Transit,2023,Published Confirmed,61.62770000,12.106,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h09m57.16s,107.4881501,-37d13m51.41s,-37.2309480,200.2730000
TOI-260 b,TOI-260,1,Transit,2024,Published Confirmed,13.47585300,1.710,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h19m05.52s,4.7730178,-09d57m58.14s,-9.9661505,20.1852000
TOI-261.01,TOI-261,1,Transit,2024,Published Confirmed,3.36392540,3.045,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h00m52.35s,15.2181412,-24d25m26.38s,-24.4239934,114.4950000
TOI-262 b,TOI-262,1,Transit,2023,Published Confirmed,11.14529000,2.070,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h10m08.32s,32.5346870,-31d04m14.26s,-31.0706272,43.9320000
TOI-2641 b,TOI-2641,1,Transit,2023,Published Confirmed,4.88097400,18.103,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h24m31.29s,171.1303716,-42d43m55.70s,-42.7321394,344.0450000
TOI-2669 b,TOI-2669,1,Transit,2022,Published Confirmed,6.20340000,19.728,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h58m53.43s,134.7226445,-13d18m45.29s,-13.3125792,393.4430000
TOI-269 b,TOI-269,1,Transit,2021,Published Confirmed,3.69771040,2.770,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h03m23.11s,75.8462827,-54d10m39.80s,-54.1777213,57.0225000
TOI-270 b,TOI-270,1,Transit,2019,Published Confirmed,3.36015380,1.206,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.4793000
TOI-270 d,TOI-270,1,Transit,2019,Published Confirmed,11.37957300,2.133,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.4793000
TOI-270 c,TOI-270,1,Transit,2019,Published Confirmed,5.66057310,2.355,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.4793000
TOI-2714 b,TOI-2714,1,Transit,2024,Published Confirmed,2.49938700,13.720,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h05m36.30s,61.4012482,-14d55m36.28s,-14.9267458,597.8730000
TOI-277 b,TOI-277,1,Transit,2022,Published Confirmed,3.99400000,2.650,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h16m18.41s,19.0766985,-20d57m11.80s,-20.9532772,64.6692000
TOI-2796 b,TOI-2796,1,Transit,2023,Published Confirmed,4.80849830,17.262,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h36m36.65s,84.1527191,+00d53m46.60s,0.8962788,350.3430000
TOI-2803 A b,TOI-2803 A,1,Transit,2023,Published Confirmed,1.96229325,18.114,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h12m27.54s,93.1147397,-23d29m32.98s,-23.4924956,494.8180000
TOI-2818 b,TOI-2818,1,Transit,2023,Published Confirmed,4.03970900,15.278,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h56m14.36s,119.0598183,-35d07m00.16s,-35.1167104,312.6740000
TOI-2842 b,TOI-2842,1,Transit,2023,Published Confirmed,3.55140580,12.845,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h12m10.61s,108.0442066,-10d38m21.62s,-10.6393400,460.9950000
TOI-286 b,TOI-286,1,Transit,2024,Published Confirmed,4.51172440,1.420,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h03m56.23s,90.9842762,-60d39m58.81s,-60.6663348,59.2293000
TOI-286 c,TOI-286,1,Transit,2024,Published Confirmed,39.36182600,1.880,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h03m56.23s,90.9842762,-60d39m58.81s,-60.6663348,59.2293000
TOI-2977 b,TOI-2977,1,Transit,2023,Published Confirmed,2.35056140,13.159,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h35m42.36s,143.9265177,-60d21m26.91s,-60.3574758,
TOI-2981 b,TOI-2981,1,Transit,2024,Published Confirmed,3.60150100,13.400,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h53m56.97s,163.4873940,-25d31m28.56s,-25.5245988,527.7890000
TOI-3023 b,TOI-3023,1,Transit,2023,Published Confirmed,3.90149710,16.432,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h01m15.80s,165.3158231,-72d21m24.14s,-72.3567044,389.9160000
TOI-3071 b,TOI-3071,1,Transit,2024,Published Confirmed,1.26693800,7.160,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h33m06.97s,173.2790517,-56d30m12.19s,-56.5033871,485.2190000
TOI-3082 b,TOI-3082,1,Transit,2023,Published Confirmed,1.92690700,3.662,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h03m37.94s,195.9080719,-19d13m08.34s,-19.2189845,113.0480000
TOI-3235 b,TOI-3235,1,Transit,2023,Published Confirmed,2.59261842,11.400,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m53.72s,207.4738488,-46d03m59.45s,-46.0665139,72.8110000
TOI-3261 b,TOI-3261,1,Transit,2024,Published Confirmed,0.88313310,3.820,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h10m54.85s,47.7285242,-73d31m55.10s,-73.5319720,300.1410000
TOI-329 b,TOI-329,1,Transit,2024,Published Confirmed,5.70439000,4.941,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h25m17.06s,351.3210955,-15d38m04.67s,-15.6346313,284.3880000
TOI-332 b,TOI-332,1,Transit,2023,Published Confirmed,0.77703800,3.200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h12m14.15s,348.0589516,-44d52m35.35s,-44.8764852,222.8520000
TOI-3321 b,TOI-3321,1,Transit,2024,Published Confirmed,3.65251450,15.558,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h43m02.48s,265.7603351,-65d00m29.71s,-65.0082516,285.8950000
TOI-3331 A b,TOI-3331 A,1,Transit,2022,Published Confirmed,2.01802310,12.980,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h05m17.80s,271.3241672,-34d06m25.82s,-34.1071710,217.1930000
TOI-3353.01,TOI-3353,1,Transit,2024,Published Confirmed,4.66579650,2.667,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h06m07.16s,106.5298146,-75d49m10.41s,-75.8195594,78.7577000
TOI-3362 b,TOI-3362,1,Transit,2021,Published Confirmed,18.09547000,12.801,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h23m56.19s,155.9841428,-56d50m35.22s,-56.8431169,366.9870000
TOI-3364 b,TOI-3364,1,Transit,2023,Published Confirmed,5.87689180,12.229,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h38m09.07s,144.5377709,-49d20m06.80s,-49.3352226,277.8990000
TOI-3540 A b,TOI-3540 A,1,Transit,2022,Published Confirmed,3.11999900,23.539,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h55m38.73s,328.9113712,+28d10m46.20s,28.1794996,
TOI-3568 b,TOI-3568,1,Transit,2024,Published Confirmed,4.41796500,5.300,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h30m24.57s,322.6023682,+34d44m22.49s,34.7395805,197.9060000
TOI-3629 b,TOI-3629,1,Transit,2022,Published Confirmed,3.93655100,8.295,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h59m10.41s,359.7933851,+39d18m51.32s,39.3142556,130.0910000
TOI-3688 A b,TOI-3688 A,1,Transit,2023,Published Confirmed,3.24607500,13.081,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h37m07.76s,39.2823371,+54d51m04.37s,54.8512152,396.3780000
TOI-3693 b,TOI-3693,1,Transit,2022,Published Confirmed,9.08851600,12.599,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h02m37.05s,15.6543938,+51d18m14.01s,51.3038918,176.4360000
TOI-3714 b,TOI-3714,1,Transit,2022,Published Confirmed,2.15484900,11.321,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h38m12.56s,69.5523415,+39d27m28.81s,39.4580035,112.7100000
TOI-3757 b,TOI-3757,1,Transit,2022,Published Confirmed,3.43875300,12.000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h04m00.87s,91.0036423,+55d01m11.93s,55.0199793,181.1390000
TOI-3785 b,TOI-3785,1,Transit,2023,Published Confirmed,4.67473730,5.140,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h43m36.05s,130.9002258,+63d04m41.08s,63.0780768,79.7634000
TOI-3807 b,TOI-3807,1,Transit,2023,Published Confirmed,2.89897270,18.495,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h16m27.02s,139.1125648,+69d04m26.86s,69.0741284,421.7450000
TOI-3819 b,TOI-3819,1,Transit,2023,Published Confirmed,3.24431410,13.137,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h07m27.18s,121.8632568,+29d23m19.12s,29.3886446,558.1410000
TOI-3884 b,TOI-3884,1,Transit,2022,Published Confirmed,4.54458280,6.430,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h06m17.24s,181.5718341,+12d30m25.29s,12.5070258,43.1448000
TOI-3894 b,TOI-3894,1,Transit,2024,Published Confirmed,4.33454000,15.278,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m29.96s,201.3748265,+52d46m05.17s,52.7681036,417.3650000
TOI-3912 b,TOI-3912,1,Transit,2023,Published Confirmed,3.49362640,14.280,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h23m12.36s,215.8014956,+24d04m35.63s,24.0765639,465.9920000
TOI-3919 b,TOI-3919,1,Transit,2024,Published Confirmed,7.43323400,12.319,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h55m46.74s,208.9447534,+40d23m30.50s,40.3918061,604.5910000
TOI-3976 A b,TOI-3976 A,1,Transit,2023,Published Confirmed,6.60766200,12.274,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h57m25.44s,224.3560083,+44d16m27.56s,44.2743223,516.0870000
TOI-3984 A b,TOI-3984 A,1,Transit,2023,Published Confirmed,4.35332600,7.900,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h05m20.92s,226.3371468,+36d47m13.11s,36.7869747,108.8830000
TOI-4010 b,TOI-4010,1,Transit,2023,Published Confirmed,1.34833500,3.020,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h20m51.56s,20.2148196,+66d04m19.92s,66.0722009,177.5040000
TOI-4010 c,TOI-4010,1,Transit,2023,Published Confirmed,5.41465400,5.930,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h20m51.56s,20.2148196,+66d04m19.92s,66.0722009,177.5040000
TOI-4010 d,TOI-4010,1,Transit,2023,Published Confirmed,14.70886000,6.180,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h20m51.56s,20.2148196,+66d04m19.92s,66.0722009,177.5040000
